subjects	S	distractor	R	rt
3	nonword	dutch	nonword	0.272152626619699
3	nonword	english	nonword	0.236924380091068
3	nonword	english	word	0.302499596790559
3	nonword	english	nonword	0.728626562890111
3	word	dutch	word	0.170437782316212
3	nonword	dutch	nonword	0.248420448782438
3	nonword	dutch	nonword	0.66365373935056
3	nonword	dutch	nonword	0.183058643405599
3	word	english	word	0.733909358078681
3	word	english	word	0.188106786422374
3	word	dutch	word	0.232418197668839
3	word	dutch	nonword	0.201169439326437
3	nonword	english	nonword	0.451970117074371
3	word	dutch	word	0.397673221218093
3	nonword	dutch	nonword	0.528883510543552
3	nonword	english	nonword	0.247302095178151
3	nonword	english	nonword	0.282893115125253
3	word	dutch	word	0.272352890129853
3	nonword	english	nonword	0.230631434151382
3	word	english	word	0.211401922142155
3	word	dutch	word	0.240413623968183
3	nonword	dutch	nonword	0.2175370021142
3	nonword	dutch	nonword	0.262828486949908
3	nonword	dutch	nonword	0.155144874391426
3	word	dutch	word	0.174761197260461
3	word	dutch	word	0.468859256992151
3	nonword	english	nonword	0.203345804194947
3	word	english	word	0.204093394976635
3	nonword	english	nonword	0.182623059128683
3	word	english	nonword	0.189619375939371
3	nonword	english	nonword	0.238459572597516
3	nonword	english	word	0.176656546697845
3	word	dutch	word	0.143440610960314
3	nonword	english	nonword	0.234580364182781
3	word	dutch	word	0.298568892852708
3	word	english	word	0.220854193108183
3	word	dutch	word	0.42301106344034
3	word	english	word	0.219328357351801
3	nonword	english	nonword	0.377453156679034
3	nonword	dutch	nonword	0.227206074677502
3	nonword	english	nonword	0.26786239372323
3	nonword	dutch	nonword	0.173898813273784
3	nonword	english	nonword	0.225253920180734
3	word	dutch	word	0.195046492709412
3	nonword	dutch	nonword	0.606634375182941
3	word	dutch	word	0.336911314308412
3	word	dutch	nonword	0.24043987055718
3	nonword	english	nonword	0.180898841083847
3	nonword	english	nonword	0.338976254314917
3	word	dutch	word	0.252847429887011
3	word	english	word	0.40153206016965
3	nonword	english	nonword	0.314618755401508
3	word	english	word	0.196357177629054
3	nonword	dutch	nonword	0.169379732733232
3	nonword	english	nonword	0.171502842672613
3	word	english	word	0.196986466196128
3	word	dutch	word	0.316136937356138
3	nonword	english	nonword	0.266414691189683
3	word	dutch	word	0.429404221731709
3	nonword	english	nonword	0.706630972488985
3	nonword	english	nonword	0.608218128243257
3	word	dutch	word	0.590733168311555
3	word	english	word	0.405247935341904
3	nonword	dutch	nonword	0.246420860695968
3	word	dutch	word	0.190309036806447
3	nonword	dutch	nonword	0.594333008210284
3	nonword	dutch	nonword	0.227609228480359
3	word	dutch	word	0.225831437737469
3	nonword	dutch	nonword	0.348731221167303
3	nonword	dutch	nonword	0.362273282213406
3	nonword	english	nonword	0.241912122275285
3	word	english	word	0.277398515531267
3	word	english	word	0.244266770943088
3	word	dutch	word	0.201943344616396
3	nonword	english	nonword	0.339659079016965
3	nonword	dutch	nonword	0.265843004528992
3	word	english	word	0.484161933466716
3	word	dutch	word	0.18161717580431
3	nonword	english	nonword	0.366917370750493
3	word	dutch	word	0.153616908785656
3	word	english	nonword	0.19336079723365
3	word	dutch	word	0.656714536747322
3	word	dutch	nonword	0.322599054617642
3	word	dutch	word	0.150898910954291
3	word	english	word	0.414986501131649
3	word	dutch	word	0.29659796752961
3	nonword	english	nonword	0.479930926686603
3	nonword	english	word	0.254736140504855
3	nonword	dutch	nonword	0.519576479112149
3	word	dutch	word	0.187791310823148
3	word	english	word	0.342331469167966
3	word	english	word	0.237833676878634
3	nonword	dutch	nonword	0.220601521637897
3	nonword	english	nonword	0.907836460167858
3	nonword	english	nonword	0.395356294850393
3	nonword	english	nonword	0.225804852609339
3	word	dutch	word	0.298981477982995
3	word	english	word	1.12127164227756
3	nonword	english	nonword	0.993424412351181
3	word	english	word	0.22279732537508
3	word	english	word	0.461337102269105
3	nonword	english	nonword	0.161098239613436
3	nonword	english	nonword	0.298291627336674
3	word	english	word	0.193564448597783
3	word	english	nonword	0.453051088553272
3	word	english	word	0.270850875944881
3	nonword	dutch	nonword	0.196595331458672
3	word	english	word	0.266287517348082
3	nonword	dutch	word	0.325513810722507
3	word	english	word	0.203786573901003
3	nonword	dutch	nonword	0.367951835553583
3	word	dutch	word	0.166303482607067
3	word	english	nonword	0.318729756141988
3	word	english	word	0.378951659100409
3	nonword	english	word	0.324618135883576
3	word	dutch	word	0.192224554677931
3	nonword	english	nonword	0.263205667551181
3	nonword	english	nonword	0.294087480119066
3	word	dutch	word	0.215449869881426
3	word	dutch	word	0.202668229516969
3	nonword	dutch	nonword	0.393069371939679
3	nonword	dutch	nonword	0.238231865956885
3	nonword	english	nonword	0.699045428217323
3	nonword	dutch	nonword	0.16278480229996
3	word	english	word	0.367227960514769
3	nonword	english	nonword	0.359594672567258
3	nonword	english	nonword	0.408016366935809
3	word	english	word	0.272575203233016
3	word	dutch	word	0.184790978990266
3	nonword	english	nonword	0.215405878062913
3	nonword	english	nonword	0.348140210571435
3	nonword	dutch	nonword	0.208538055061413
3	nonword	english	nonword	0.196890677021325
3	nonword	dutch	nonword	0.179318433516191
3	word	dutch	word	0.193062381813482
3	word	english	nonword	0.236561538101063
3	nonword	english	nonword	0.496372091949733
3	nonword	english	nonword	0.240634934897629
3	word	english	word	0.372035439912319
3	nonword	english	nonword	0.401637100488109
3	word	dutch	word	0.180556425276811
3	word	english	word	0.276837038359044
3	word	dutch	word	0.434114046107403
3	nonword	dutch	nonword	0.513251934360739
3	nonword	english	nonword	0.367252621552836
3	nonword	english	nonword	0.251443384512453
3	word	dutch	word	0.649196522499334
3	word	dutch	word	0.269158285390414
3	word	dutch	word	0.275432274805283
3	nonword	dutch	nonword	0.170851151746769
3	word	dutch	word	0.306568328076689
3	word	dutch	word	0.192430410149142
3	word	english	word	0.515914652830599
3	nonword	dutch	nonword	0.206127082153943
3	word	dutch	word	0.507403590628767
3	nonword	dutch	nonword	0.264082233989417
3	word	dutch	word	0.617095650649567
3	word	dutch	word	0.191336012218549
3	word	english	word	0.481562508540348
3	nonword	english	nonword	0.278961766217232
3	nonword	english	nonword	0.358309155869295
3	word	english	word	0.157856008226238
3	word	english	nonword	0.36299774485764
3	word	english	nonword	0.984678960328417
3	nonword	english	nonword	0.18599126894567
3	nonword	english	nonword	0.215422146919148
3	word	english	word	0.206860683770428
3	nonword	dutch	nonword	0.194669647823199
3	word	english	nonword	0.268475878641486
3	word	dutch	word	0.269852026807309
3	word	dutch	word	0.368764456663326
3	word	dutch	word	0.479359362906372
3	nonword	dutch	nonword	0.233570690737386
3	nonword	english	nonword	0.381355237915123
3	nonword	dutch	nonword	0.158334113994661
3	nonword	english	word	0.196822795186088
3	nonword	english	word	0.29702144294813
3	nonword	english	nonword	0.250079696588242
3	word	english	word	0.183335396489807
3	word	dutch	word	0.229884721847373
3	word	dutch	word	0.319582938099624
3	word	dutch	word	0.197277957010664
3	word	dutch	word	0.180672426401934
3	nonword	dutch	nonword	0.145041222550021
3	word	english	word	0.258758340296844
3	word	dutch	word	0.224780397839863
3	word	dutch	word	0.345503856014342
3	nonword	english	nonword	0.30116634497447
3	nonword	dutch	nonword	0.402372965218887
3	word	dutch	word	0.23063781453717
3	nonword	dutch	nonword	0.345643988379914
3	nonword	english	nonword	0.654248824921833
3	word	english	word	0.474965690965422
3	nonword	english	nonword	0.153104363223438
3	nonword	dutch	nonword	0.34492152449858
3	nonword	dutch	word	0.190379978566382
3	word	english	word	0.278445651431019
3	nonword	english	nonword	0.365491953128677
3	nonword	english	nonword	0.361118783061089
3	word	english	word	0.234241357013296
3	word	english	word	0.240210415229937
3	nonword	english	nonword	0.194910366713508
3	nonword	dutch	nonword	0.208775431698373
3	nonword	dutch	nonword	0.315687807466227
3	word	dutch	word	0.178964803298236
3	nonword	dutch	word	0.260386581178153
3	word	dutch	word	0.314752942472353
3	nonword	english	nonword	0.325528956843581
3	nonword	dutch	nonword	0.278961381126637
3	word	dutch	word	0.190411055094289
4	word	dutch	word	0.510299594117511
4	word	dutch	word	0.188490717990313
4	nonword	english	nonword	0.4357612040165
4	nonword	english	nonword	0.295541794965112
4	word	english	word	0.322304493316787
4	nonword	english	nonword	0.382940978709041
4	word	english	nonword	0.274568831505062
4	nonword	english	nonword	0.216762926123459
4	nonword	dutch	nonword	0.245796954725604
4	nonword	dutch	nonword	0.356292577370985
4	word	dutch	word	0.362414200341375
4	word	english	nonword	0.51019904847272
4	nonword	dutch	nonword	0.32099595594921
4	word	dutch	word	0.345196250793637
4	word	english	word	0.31405902712592
4	word	dutch	word	0.400321421588509
4	nonword	english	nonword	0.3134382963085
4	word	english	word	0.300190168177588
4	word	dutch	word	0.274452074076353
4	word	english	word	0.383078007937071
4	nonword	english	nonword	0.199465924869007
4	nonword	dutch	nonword	0.411584482530378
4	nonword	dutch	nonword	0.226287730603193
4	word	dutch	word	0.244536120157849
4	nonword	english	nonword	0.251255409656962
4	word	dutch	word	0.215054395400916
4	word	english	word	0.438155419607658
4	word	dutch	nonword	0.250891231187514
4	nonword	english	word	0.24757427855564
4	nonword	dutch	nonword	0.393645944314176
4	word	english	word	0.339483063942244
4	nonword	dutch	nonword	0.235203243180447
4	nonword	dutch	nonword	0.802305757875351
4	nonword	english	word	0.326647795085984
4	nonword	english	nonword	0.181836405720237
4	word	dutch	word	0.238396193263516
4	nonword	dutch	nonword	0.269243641794958
4	nonword	english	nonword	0.3086219030242
4	word	dutch	word	0.366329915822842
4	word	dutch	word	0.308402200240519
4	nonword	dutch	nonword	0.277878543570585
4	word	english	word	0.262813425502623
4	word	dutch	word	0.232997157739986
4	word	english	word	0.205214533514279
4	word	dutch	word	0.280045426903564
4	word	dutch	word	0.266122034796538
4	word	dutch	word	0.500977549474091
4	word	english	word	0.280366874182547
4	nonword	dutch	nonword	0.3268422036849
4	word	dutch	word	0.588832485590884
4	nonword	dutch	nonword	0.46810362097965
4	nonword	english	nonword	0.361398391370392
4	word	dutch	word	0.292157297260036
4	word	english	nonword	0.246418164236619
4	nonword	dutch	nonword	0.455548557531362
4	nonword	dutch	nonword	0.224272534375222
4	word	english	word	0.348043905851828
4	nonword	dutch	nonword	0.251421439207886
4	word	dutch	word	0.702904413069084
4	nonword	english	nonword	0.186874614542854
4	word	dutch	word	0.239002855673019
4	nonword	english	nonword	0.217154968091961
4	nonword	english	nonword	0.436352587357116
4	word	dutch	word	0.265713323253596
4	nonword	dutch	nonword	0.199399958829651
4	word	english	word	0.588449197566132
4	nonword	english	nonword	0.430598956519433
4	nonword	english	nonword	0.425664969708118
4	word	english	word	0.211791034537312
4	word	english	nonword	0.409157297268105
4	nonword	dutch	nonword	0.189760529771851
4	nonword	english	nonword	0.234042743468432
4	nonword	dutch	nonword	0.302802695495118
4	nonword	english	nonword	0.177613355903602
4	nonword	english	nonword	0.199198365787259
4	word	english	word	0.357609792371076
4	nonword	dutch	nonword	0.217791754302241
4	nonword	dutch	nonword	0.230464091363011
4	nonword	dutch	nonword	0.2887540365436
4	word	english	word	0.234637041294267
4	nonword	english	nonword	0.16401268343941
4	word	dutch	word	0.217605980071533
4	nonword	english	nonword	0.230783652162692
4	nonword	english	nonword	0.251251686715057
4	nonword	english	nonword	0.287239628160604
4	nonword	english	nonword	0.261388997414812
4	word	english	word	0.370932298965012
4	nonword	dutch	nonword	0.28489008184079
4	word	dutch	word	0.228086145929773
4	nonword	dutch	nonword	0.315775540449159
4	word	english	nonword	0.320633682057243
4	nonword	dutch	nonword	0.217233517398936
4	word	dutch	word	0.300383721246466
4	nonword	english	nonword	0.378229631704028
4	word	english	word	0.29970061500277
4	word	dutch	word	0.193094001989432
4	word	english	word	0.562154881290006
4	nonword	english	nonword	0.371282511198412
4	nonword	english	nonword	0.331758920603855
4	nonword	english	nonword	0.18559664664412
4	nonword	dutch	nonword	0.2402934606923
4	nonword	dutch	word	0.233833841746192
4	nonword	dutch	nonword	0.504826913899713
4	nonword	english	nonword	0.445009303814791
4	word	english	word	0.37160158017539
4	nonword	english	nonword	0.47834220376025
4	word	dutch	word	0.275160841805442
4	word	dutch	word	0.719129776032134
4	nonword	english	nonword	0.407164761431129
4	word	dutch	word	0.2848345450293
4	word	english	word	0.234749235410718
4	word	dutch	word	0.460988195556153
4	word	dutch	nonword	0.252758216954791
4	word	english	word	0.284341361990104
4	nonword	dutch	nonword	0.294741221737313
4	nonword	dutch	nonword	0.443575788058037
4	nonword	dutch	word	0.200654992550515
4	nonword	english	nonword	0.246315812108488
4	nonword	english	nonword	0.375339859824756
4	nonword	english	nonword	0.583483011987705
4	nonword	english	nonword	0.360704071442015
4	word	english	word	0.37164964711019
4	word	english	word	0.275895176866165
4	nonword	english	nonword	0.323385535836391
4	word	english	nonword	0.374968978490462
4	nonword	english	nonword	0.298361257339342
4	nonword	dutch	nonword	0.769125485042986
4	nonword	dutch	nonword	0.217106838849129
4	word	english	word	0.485628213250193
4	nonword	english	nonword	0.377088617836035
4	nonword	english	nonword	0.222329601556937
4	word	english	word	0.269696274597779
4	word	dutch	word	0.331163880387455
4	word	dutch	word	0.269864643808817
4	word	dutch	word	0.540325005459439
4	word	dutch	word	0.453041965051438
4	word	dutch	word	0.224309068846723
4	nonword	dutch	nonword	0.211071863848728
4	nonword	english	nonword	0.385085036737978
4	word	dutch	word	0.186225473156724
4	word	dutch	word	0.357876663887761
4	word	english	word	0.20615416201443
4	nonword	dutch	nonword	0.245676061337726
4	nonword	dutch	nonword	0.243227379227974
4	word	dutch	nonword	0.604764585479908
4	word	dutch	word	0.375390895658948
4	word	dutch	word	0.189706742568319
4	word	dutch	word	0.297549417423343
4	nonword	english	nonword	0.746460279330145
4	nonword	english	nonword	0.233948744825773
4	nonword	english	nonword	1.27514101048621
4	word	english	word	0.200574252934812
4	nonword	dutch	nonword	0.282327881305656
4	nonword	dutch	nonword	0.395666103327969
4	nonword	dutch	nonword	0.389249144671568
4	word	english	word	0.282844783049022
4	nonword	english	nonword	0.258636125181184
4	nonword	dutch	nonword	0.501850707998533
4	nonword	dutch	word	0.188451451521051
4	word	dutch	word	0.213659163446772
4	word	english	word	0.319333805623597
4	word	dutch	word	0.191175654279746
4	nonword	english	nonword	0.306161221812087
4	nonword	english	nonword	0.215896636827274
4	word	dutch	word	0.561681228226625
4	nonword	english	nonword	0.595623582306368
4	nonword	english	word	0.319875704924551
4	nonword	english	nonword	0.24831606490198
4	word	dutch	nonword	0.177465578915481
4	word	dutch	word	0.475889882875617
4	word	dutch	word	0.244486361465296
4	word	dutch	word	0.367250176948253
4	nonword	english	nonword	0.19740753048009
4	word	english	word	0.203651566655653
4	word	dutch	nonword	0.210032644733335
4	nonword	dutch	nonword	0.276882977562986
4	nonword	english	nonword	1.00633856824964
4	word	english	word	0.619351060550804
4	nonword	dutch	nonword	0.677292736297579
4	nonword	english	nonword	0.373462285936197
4	nonword	dutch	nonword	0.198162125114351
4	word	english	nonword	0.433935988050328
4	word	english	word	0.317348054605428
4	nonword	english	nonword	0.326613360784448
4	word	dutch	nonword	0.785028230187714
4	word	dutch	word	0.197129620758091
4	word	dutch	word	0.619667967876483
4	word	english	word	0.348786575684401
4	nonword	english	nonword	0.215958590453603
4	word	dutch	word	0.252179015258268
4	word	english	word	0.236839192338914
4	nonword	english	word	0.317448140543042
4	nonword	dutch	nonword	0.252961348710085
4	word	english	word	0.279716245154567
4	word	dutch	word	0.219303341679559
4	nonword	english	nonword	0.182545456092713
4	word	english	word	0.350855082864986
4	word	english	word	0.245859218252746
4	nonword	dutch	nonword	0.183971314669672
4	nonword	english	nonword	0.217810858887448
4	nonword	english	word	0.417742867933207
4	word	dutch	word	0.292825616974422
4	word	english	word	0.212183031971795
4	word	dutch	word	0.325197418682956
4	word	english	word	0.241746141397287
4	nonword	dutch	nonword	0.331594072867921
4	nonword	dutch	nonword	0.247249732012176
4	word	english	nonword	0.200141713343826
4	nonword	dutch	nonword	0.32513128403688
4	word	dutch	word	0.216874822963064
4	nonword	dutch	word	0.224778650606123
4	nonword	english	nonword	0.554474903430231
4	word	english	word	0.260544438221761
4	nonword	dutch	nonword	0.374078914359647
4	word	dutch	word	0.166177007934714
4	nonword	english	nonword	0.192244953070217
4	nonword	dutch	nonword	0.220539785155595
4	word	english	word	0.249265523027772
4	word	english	word	0.602861296427769
4	nonword	english	nonword	0.535826305585726
4	nonword	english	nonword	0.222877134586088
4	word	english	word	0.32541925649678
4	word	english	word	0.195341175298082
4	nonword	english	word	0.229642104616716
4	nonword	english	word	0.193015042137741
4	word	english	word	0.437948601952545
4	nonword	english	word	0.288294309550955
4	word	english	word	0.24687966233792
4	nonword	dutch	nonword	0.254743546149956
4	word	dutch	word	0.303758707948042
4	nonword	dutch	word	0.220108827485102
4	word	dutch	word	0.262425760144616
4	nonword	english	word	0.18938834291257
4	nonword	english	nonword	0.225091600220018
4	nonword	dutch	nonword	0.292465776450523
4	nonword	english	nonword	0.236650080630237
4	word	dutch	word	0.206450981738781
4	word	english	word	0.266868776396122
4	word	dutch	word	0.231460502696487
4	word	dutch	word	0.460533978896038
4	word	english	word	0.397900712793813
4	nonword	english	nonword	0.362265584323597
4	nonword	english	nonword	0.541380594382715
4	word	english	word	0.404467925998593
4	word	english	word	0.790747502657907
4	word	dutch	word	0.308379736798535
4	word	english	nonword	0.595727813514534
4	nonword	dutch	nonword	0.217361771405396
4	nonword	dutch	nonword	0.228294410126743
4	word	english	word	0.425643245778886
4	word	english	word	0.22507009199301
4	word	english	word	0.289993830170897
4	nonword	dutch	word	0.235925046931826
4	word	dutch	word	0.273524774949381
4	word	english	word	0.164749441094785
4	nonword	dutch	nonword	0.22916136176227
4	word	dutch	word	0.348130340796047
4	nonword	dutch	nonword	0.235145591415676
4	word	dutch	word	0.279112687928698
4	word	english	word	0.212409017220824
4	nonword	dutch	nonword	0.314950663466142
4	nonword	english	nonword	0.348200746013998
4	word	english	word	0.249468201758358
4	nonword	dutch	nonword	0.195326739007851
4	nonword	dutch	nonword	0.206457030321491
4	nonword	dutch	nonword	0.300805675978119
4	word	english	word	0.980410436803319
4	nonword	dutch	nonword	0.224531471522295
4	word	english	nonword	0.503499400784469
4	word	english	word	0.229307076754508
4	nonword	english	nonword	0.486466488817816
4	word	english	word	0.49834294608194
4	nonword	dutch	nonword	0.183899492243713
4	nonword	dutch	nonword	0.263817616305098
4	word	english	word	0.440895952744828
4	word	dutch	word	0.21520132218124
4	word	english	word	0.311698693881335
4	word	english	word	0.296019420497297
4	word	english	word	0.326069108433081
4	nonword	english	nonword	0.440146597513035
4	nonword	dutch	nonword	0.234140017099218
4	nonword	dutch	nonword	0.330193551739111
4	nonword	dutch	nonword	0.310796754538541
4	word	english	word	1.08719700846335
4	nonword	english	nonword	0.245538436053863
4	word	dutch	word	0.181287645486584
4	nonword	dutch	nonword	0.211684694621185
4	word	dutch	word	0.299334784995881
4	nonword	dutch	word	0.383910463784765
4	word	dutch	word	0.341370967803495
4	nonword	dutch	word	0.198061678014056
4	word	dutch	word	0.264146271606016
4	word	english	nonword	0.18477802521174
4	word	dutch	nonword	0.285521903843754
4	nonword	english	nonword	0.362228291122448
4	nonword	english	nonword	0.184274624328739
4	word	dutch	word	0.176550221143105
4	word	dutch	word	0.452931838262615
4	word	english	word	0.206176182324926
4	word	english	word	0.409277424655407
4	word	english	word	0.462873573934465
4	nonword	dutch	nonword	0.296411510686931
4	nonword	dutch	nonword	0.207529850651344
4	nonword	dutch	nonword	0.258572897583547
4	nonword	english	nonword	0.443710807699723
4	nonword	english	nonword	0.237692863926021
4	nonword	english	nonword	0.245297318172032
4	word	english	word	0.247074081050611
4	word	dutch	word	0.3104659756104
4	nonword	dutch	nonword	0.203239417842716
4	nonword	dutch	nonword	0.293916338567375
4	word	english	word	0.235125440820696
4	nonword	english	nonword	0.336305862650076
4	nonword	english	nonword	0.383094397103994
4	word	english	word	0.22224281093193
4	nonword	english	nonword	0.274299725920609
4	word	english	word	0.783452420280176
4	nonword	dutch	nonword	0.213245728244609
4	word	english	word	0.601306027006275
4	nonword	english	nonword	0.384059211868911
4	word	english	word	0.556358538997531
4	nonword	english	nonword	0.314372936144035
4	nonword	dutch	nonword	0.171913806918104
4	word	dutch	word	0.3791743607488
4	nonword	english	word	0.34934352519983
4	word	dutch	word	0.222352013479037
4	nonword	english	nonword	0.21110120670439
4	word	dutch	word	0.241598959598471
4	word	dutch	word	0.201554662712431
4	nonword	english	nonword	0.201660002398443
4	nonword	english	nonword	0.180757334430299
4	nonword	english	nonword	0.264752850999675
4	nonword	dutch	nonword	0.302635575903216
4	nonword	english	nonword	0.718408464930424
4	word	english	word	0.383735151613773
4	nonword	english	nonword	0.219593846471336
4	nonword	dutch	nonword	0.224005082882614
4	word	english	nonword	0.44538456746311
4	word	dutch	word	0.282821812321112
4	word	english	word	0.371725177879237
4	nonword	dutch	nonword	0.215848352192374
4	nonword	dutch	nonword	0.270372792331766
4	nonword	dutch	nonword	0.195875055972781
4	nonword	english	nonword	0.362337087057156
4	nonword	dutch	nonword	0.218296711915791
4	word	dutch	word	0.215575158783128
4	word	dutch	word	0.209509014358824
4	nonword	dutch	nonword	0.25979215726133
4	word	dutch	nonword	0.367653459931346
4	word	dutch	word	0.407901877175493
4	nonword	english	nonword	0.271245266107622
4	nonword	dutch	word	0.547608675903714
4	nonword	dutch	nonword	0.275115791840065
4	word	dutch	word	0.238999260705544
4	nonword	english	nonword	0.310199874918213
4	nonword	dutch	nonword	0.238535392936048
4	word	english	nonword	0.350922350171667
4	word	dutch	word	0.475838029164036
4	nonword	english	nonword	0.593946815423009
4	nonword	english	nonword	0.224121030020062
4	word	english	nonword	0.291488815836093
4	nonword	english	nonword	0.283739997834931
4	word	dutch	word	0.302089129003792
4	word	dutch	nonword	0.247267040538286
4	word	english	word	0.192967697231475
4	word	dutch	nonword	0.255873392326259
4	word	english	word	0.226091609698983
4	nonword	dutch	nonword	0.272082933840473
4	nonword	dutch	nonword	0.274243408725487
4	word	english	word	0.177329923105548
4	nonword	dutch	word	0.38939909559062
4	word	english	word	0.268048926678913
4	word	dutch	word	0.320449939276572
4	nonword	dutch	nonword	0.214325367542109
4	word	english	word	0.246820499839131
4	word	dutch	word	0.259802916012877
4	word	english	word	0.383284851660686
4	word	dutch	word	0.187720173370885
4	nonword	dutch	nonword	0.226451780760578
4	nonword	english	word	0.494012334904875
4	word	dutch	word	0.221915244131845
4	nonword	dutch	nonword	0.222996349340123
4	word	english	word	0.388781157373329
4	nonword	dutch	nonword	0.323846361470956
4	word	english	word	0.278753790223087
4	word	english	word	0.697606073839492
4	word	dutch	word	0.316272168978211
4	nonword	english	nonword	0.855575619747566
4	nonword	english	nonword	0.337486846448345
4	word	english	word	0.322990417952575
4	nonword	english	nonword	0.497908574716609
4	word	dutch	word	0.247406993615316
4	word	english	word	0.199692312283542
4	word	dutch	word	0.689059875981906
4	word	dutch	word	0.312272474961213
4	word	dutch	word	0.271393835269668
4	word	english	nonword	0.513368423649144
4	word	english	word	0.233335008673809
4	nonword	english	nonword	0.320095713120575
4	word	dutch	word	0.251952839368645
4	nonword	dutch	nonword	0.213596194101747
4	word	dutch	word	0.21632482983147
4	nonword	dutch	nonword	0.26374698618536
4	word	english	word	0.578981905465299
4	word	dutch	word	0.396734027532362
4	nonword	dutch	nonword	0.308807276054914
4	word	dutch	word	0.19340215793841
4	word	english	word	0.258967623367551
4	word	dutch	word	0.171027478217915
4	nonword	dutch	nonword	0.183629692519116
4	nonword	dutch	nonword	0.303960238493084
4	nonword	dutch	nonword	0.275616688724717
4	nonword	dutch	nonword	0.361022781777164
4	nonword	dutch	nonword	0.26706833088787
4	nonword	english	nonword	0.232449139886466
4	nonword	dutch	nonword	0.383860634193733
4	nonword	dutch	nonword	0.182884270876042
4	word	english	word	0.383552107033427
4	nonword	english	nonword	0.271346516247449
4	word	english	word	0.441029422091728
4	word	dutch	word	0.362549722807472
4	word	dutch	word	0.392525450960114
4	word	dutch	word	0.216509592095418
4	word	english	word	0.357250404752999
4	word	english	word	0.2106120492768
4	nonword	english	word	0.271343092268601
4	nonword	dutch	nonword	0.471105307242873
4	nonword	dutch	nonword	0.446063771012894
4	nonword	english	nonword	0.248897651915139
4	nonword	english	nonword	0.36597362008561
4	word	dutch	word	0.277667116097395
4	word	english	nonword	0.256600302525085
4	nonword	english	word	0.727919460225121
4	nonword	dutch	nonword	0.174295188009446
4	word	dutch	word	0.218231115781936
4	nonword	dutch	nonword	0.25600895452025
4	nonword	dutch	nonword	0.256661232701929
4	nonword	english	word	0.246685706044432
4	word	dutch	word	0.272752458392277
4	nonword	dutch	nonword	0.302148944478934
4	nonword	english	nonword	0.339603473029568
4	nonword	dutch	nonword	0.436312721110408
4	nonword	english	word	0.180911990649909
4	word	dutch	word	0.278064417670327
4	nonword	dutch	word	0.24129913539077
4	nonword	dutch	nonword	0.224481249146924
4	word	english	word	0.183164484245091
4	word	english	word	0.506685280423813
4	word	dutch	word	0.376005511534495
4	word	english	nonword	0.174471637725518
4	word	dutch	word	0.404483329902341
4	word	dutch	word	0.2804345408584
4	word	english	word	0.434785129927611
4	nonword	english	nonword	0.416903287834688
4	nonword	english	word	0.209397890012151
4	word	dutch	word	0.195335760804661
4	word	english	word	0.205535303241002
4	nonword	english	nonword	0.232498083533731
4	word	english	word	0.214447871813256
4	word	english	word	0.512656472343844
5	nonword	english	nonword	0.273160490609985
5	word	english	word	0.258619099216762
5	word	dutch	word	0.305484744904897
5	nonword	dutch	nonword	0.266807666909756
5	nonword	english	nonword	0.264835303838205
5	word	dutch	word	0.316129972767135
5	nonword	english	nonword	0.272929969768615
5	nonword	dutch	nonword	0.367643580180967
5	nonword	dutch	nonword	0.445810949345877
5	word	english	word	0.230359931400765
5	word	dutch	word	0.315853782006041
5	nonword	english	nonword	0.266773911887063
5	nonword	dutch	nonword	0.45266882771008
5	word	english	word	0.536110690066294
5	word	dutch	word	0.249278227704402
5	nonword	dutch	nonword	0.281451887783336
5	word	english	word	0.429925852050578
5	word	dutch	word	0.493007367501508
5	word	english	word	0.331373279587271
5	word	english	word	0.330084727981874
5	nonword	english	nonword	0.277151077720759
5	word	dutch	word	0.353143920497075
5	nonword	dutch	nonword	0.429396479422868
5	nonword	english	nonword	0.449209822013595
5	word	dutch	word	0.266791145724282
5	word	english	word	0.314257644143826
5	nonword	dutch	nonword	0.447709882834385
5	word	english	nonword	0.269858549524264
5	nonword	dutch	word	0.420852655497965
5	word	english	word	0.250304230534701
5	nonword	dutch	nonword	0.22422504042259
5	nonword	english	nonword	0.29493946594452
5	nonword	english	nonword	0.321567398263908
5	nonword	dutch	nonword	0.31396093281943
5	nonword	dutch	word	0.574499664535919
5	word	dutch	word	0.429232138460094
5	word	dutch	word	0.301316893061691
5	nonword	dutch	nonword	0.318406566597782
5	word	english	word	0.404678846803056
5	nonword	english	nonword	0.312343390545616
5	word	english	word	0.314656122781931
5	word	dutch	word	0.244418221569874
5	word	dutch	word	0.400020375644786
5	word	english	word	0.301217176998769
5	word	english	word	0.440365019577508
5	nonword	english	nonword	0.451400350428469
5	word	dutch	word	0.268371121426366
5	word	dutch	word	0.440278273917923
5	word	dutch	word	0.351513632312554
5	nonword	dutch	nonword	0.410487922415178
5	word	dutch	nonword	0.287220882639508
5	nonword	english	nonword	0.476805491541088
5	word	dutch	word	0.310933937957531
5	nonword	dutch	nonword	0.313503334556775
5	nonword	dutch	nonword	0.326181823011935
5	nonword	dutch	nonword	0.347341937485518
5	word	dutch	word	0.224861639076828
5	nonword	dutch	nonword	0.227387129291787
5	word	dutch	word	0.252410459802878
5	word	english	word	0.398187795510461
5	word	dutch	word	0.284997465517095
5	nonword	english	nonword	0.313689151845588
5	nonword	english	nonword	0.287790965420367
5	nonword	dutch	nonword	0.488228213117719
5	nonword	dutch	nonword	0.290252538427687
